,mileage,engine,power,PCA1,PCA2,clusters
390,12.7,2179.0,187.7,2.0726055190846457,-0.1767070658112583,5
391,17.01,1591.0,121.3,0.21478980911611004,-0.18214904275257002,0
392,16.73,2993.0,218.0,2.7685403222877536,1.2150134533498214,4
393,14.74,2993.0,270.9,3.5919904006385726,1.3030256135343998,4
394,13.7,1798.0,157.75,1.227646816542522,-0.4103540923080859,5
395,15.73,1968.0,174.33,1.3446520086212446,0.20211726188178775,5
396,12.7,2179.0,187.7,2.0726055190846457,-0.1767070658112583,5
397,14.84,2143.0,170.0,1.583868109827337,0.06421970019491036,5
398,15.4,2179.0,120.0,1.0004795255371137,-0.2596701496442965,5
399,21.76,1995.0,190.0,0.8261868579561079,1.5211386701582341,5
400,15.4,1497.0,117.3,0.265531607994807,-0.56896716270189,0
401,16.0,2400.0,215.0,2.2094320436346138,0.7988999790137341,5
402,13.2,1495.0,94.0,0.2680760859473944,-1.2042406403476185,0
403,17.19,1197.0,81.86,-0.6508094937140635,-0.6649100508385631,3
404,11.5,2996.0,367.0,5.0462164755583006,1.5367934496693934,4
405,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
406,18.9,1197.0,81.86,-0.8549663988425862,-0.333820110338345,3
407,13.0,1493.0,100.0,0.3563361040417538,-1.1901165994778051,0
408,16.47,1198.0,73.9,-0.6519713695461362,-0.875119281894341,3
409,15.26,1798.0,187.74,1.3735356619915127,0.16002437547750614,5
410,15.29,1591.0,121.3,0.4201406142746245,-0.5151751817352463,0
411,11.74,1796.0,186.0,1.7724505061821185,-0.5379220921994038,5
412,16.82,1998.0,189.08,1.4088859077181506,0.5576793208360792,5
413,23.59,1364.0,67.04,-1.406392894440307,0.5114784720123843,1
414,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
415,21.4,1197.0,83.1,-1.1397084890293803,0.1613242440408502,6
416,20.0,1968.0,138.1,0.43361186179944405,0.7047109459070918,5
417,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
418,20.37,1461.0,108.45,-0.4630663499091223,0.2990879624033084,6
419,16.2,2993.0,258.0,3.274814356491692,1.470289571355083,4
420,22.74,796.0,47.3,-2.110723976462337,-0.0671959759714866,1
421,16.8,1984.0,150.0,0.9639922370304791,0.19829056713834559,5
422,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
423,17.7,1497.0,78.0,-0.44431027819684965,-0.4752729931546173,3
424,15.1,1196.0,73.0,-0.5004420878187709,-1.1492672884538204,3
425,13.7,1399.0,98.79,0.16218605994230026,-1.1047097190085697,0
426,15.96,2523.0,62.1,0.6480066572901181,-0.5254716823305541,2
427,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
428,13.0,1591.0,121.3,0.6935437211426464,-0.958564634217995,0
429,16.09,1598.0,103.5,0.13473133725360437,-0.5166157689489772,0
430,12.9,1799.0,130.0,1.0168632106394078,-0.8131212831640036,0
431,22.3,1248.0,74.0,-1.2952180337588874,0.2754837979063822,6
432,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
433,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
434,14.16,1968.0,174.3,1.5317620653304276,-0.10213432084220879,5
435,18.5,1197.0,85.8,-0.7635751603804138,-0.37601542783545433,3
436,13.17,1999.0,114.0,1.014187216546591,-0.8203832674314193,0
437,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
438,27.62,793.0,47.0,-2.6997710446891703,0.8737303960098716,1
439,25.1,1248.0,88.5,-1.4689235090837505,0.9473561791155799,1
440,15.17,1968.0,181.0,1.4853802155142113,0.15336907767988758,5
441,21.76,1995.0,190.0,0.8261868579561079,1.5211386701582341,5
442,11.33,4134.0,335.2,5.890784280889519,1.695141170375412,4
443,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
444,19.01,1461.0,108.45,-0.3006959458302972,0.0357649687890995,6
445,24.4,1120.0,71.0,-1.7114871134512861,0.601727533892958,1
446,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
447,16.47,1198.0,73.9,-0.6519713695461362,-0.875119281894341,3
448,24.0,1120.0,70.0,-1.6748060455669918,0.5153322286552738,1
449,21.12,1248.0,88.8,-0.9904288171525806,0.17943339287934365,6
450,17.0,1497.0,118.0,0.08226005651694113,-0.2529122493511317,0
451,17.92,1086.0,62.1,-1.0715557012832473,-0.7467757865951928,3
452,12.99,2494.0,100.0,1.3923549940840998,-0.7735421467193999,2
453,28.09,1248.0,88.5,-1.8258996180511675,1.5262795253703476,1
454,12.55,2982.0,169.0,2.71354709918456,-0.03733746149287671,2
455,12.6,1950.0,191.34,1.8881190921241688,-0.25924383455468025,5
456,15.8,2148.0,170.0,1.474422662942234,0.25218521730423366,5
457,17.72,1968.0,108.49,0.37789229316966844,-0.001673813558467265,0
458,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
459,18.16,1196.0,86.8,-0.7129414172441612,-0.4333169028583011,3
460,16.8,1395.0,138.02,0.22241151981129215,-0.15515539387932212,0
461,19.87,1461.0,83.8,-0.6763684546331755,-0.018274532125467466,6
462,15.68,1999.0,177.0,1.412239107886432,0.2292866058468129,5
463,20.0,1399.0,68.0,-0.9309681557321888,-0.16039407233414074,6
464,12.8,2953.0,156.0,2.5097455205695045,-0.1173729408452634,2
465,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
466,22.07,1199.0,73.9,-1.3195215951424855,0.2095699608404959,6
467,23.2,1248.0,73.94,-1.4033335324570315,0.4492048193711863,1
468,23.08,1461.0,63.1,-1.2888614838883519,0.4180347057980398,1
469,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
470,10.8,2497.0,150.0,2.2106671400166427,-0.7489470397321472,2
471,11.0,2987.0,258.0,3.889439624894319,0.4609578051251323,4
472,12.0,2354.0,187.4,2.333769500981803,-0.2417589715957119,2
473,17.01,1582.0,126.2,0.2597528615720517,-0.14206978267771023,0
474,19.81,1086.0,68.05,-1.231306953725223,-0.32759744607138497,3
475,20.0,2143.0,136.0,0.591267961629558,0.7590876752037594,5
476,16.02,1373.0,93.7,-0.19804872876002963,-0.7119241702356683,0
477,18.7,1896.0,66.0,-0.2841167926537016,-0.222202605267337,6
478,18.0,1198.0,86.7,-0.6928789276982082,-0.46435463005419414,3
479,17.3,993.0,60.0,-1.116933840875698,-0.9244921689377097,3
480,15.5,1586.0,103.3,0.19055095797426022,-0.6376580633060285,0
481,16.5,1198.0,86.8,-0.5126864298679681,-0.7538896658288682,3
482,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
483,12.1,2362.0,164.7,2.0786998440137276,-0.42215745312577935,2
484,18.6,1199.0,79.4,-0.8443261515010038,-0.4130803999055962,3
485,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
486,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
487,17.8,1248.0,75.0,-0.7468880869474148,-0.5868581532600686,3
488,13.5,2987.0,282.0,3.8567630169651155,1.1597442082847895,4
489,17.3,1497.0,117.3,0.03869060229644823,-0.2010894510349804,0
490,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
491,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
492,14.83,1598.0,105.0,0.3017751410055558,-0.7471557288295304,0
493,17.92,1086.0,62.1,-1.0715557012832473,-0.7467757865951928,3
494,15.29,1591.0,121.3,0.4201406142746245,-0.5151751817352463,0
495,15.4,1997.0,120.0,0.8123295273530493,-0.3357629953244533,0
496,20.5,1598.0,103.5,-0.39177857597258625,0.33724776181474453,6
497,19.01,1461.0,108.45,-0.3006959458302972,0.0357649687890995,6
498,11.7,2993.0,245.0,3.668095236888126,0.48268449703720534,4
499,17.6,1496.0,88.73,-0.31457103462193814,-0.39904783400824406,0
500,22.5,998.0,67.04,-1.6546253699370046,0.14741096094684764,1
501,15.8,1591.0,121.3,0.3592517127450649,-0.4164290591299178,0
502,23.1,998.0,67.04,-1.7262593717364867,0.2635828698942931,1
503,12.7,2179.0,187.7,2.0726055190846457,-0.1767070658112583,5
504,18.6,1199.0,76.8,-0.8731209781209396,-0.43634355134800407,3
505,25.4,624.0,37.5,-2.714647817126495,0.28823671406285306,1
506,17.68,1968.0,174.33,1.1118415027729291,0.5796759659609843,5
507,11.0,2987.0,198.5,3.2304810926304053,-0.07141046826843132,2
508,22.0,1197.0,81.8,-1.22573990413883,0.2658645772670918,6
509,14.6,1368.0,112.0,0.1689873991757619,-0.8252180208472392,0
510,20.4,1197.0,81.8,-1.034715899340212,-0.04392717992609555,6
511,11.5,2982.0,171.0,2.8610564689643727,-0.22274357027213068,2
512,16.02,1373.0,93.7,-0.19804872876002963,-0.7119241702356683,0
513,12.05,1995.0,154.0,1.5867661877247647,-0.6810152301258738,2
514,16.02,1373.0,93.7,-0.19804872876002963,-0.7119241702356683,0
515,16.8,1497.0,118.0,0.10613805711676827,-0.2916362190002799,0
516,14.66,2199.0,194.3,1.9323714970639851,0.2702023031239982,5
517,17.0,1405.0,70.0,-0.5444455329111793,-0.720850329840498,3
518,10.93,2497.0,204.0,2.793192838656189,-0.24061869873326966,2
519,19.3,1248.0,73.9,-0.9381555180930149,-0.3062704834247821,3
520,17.8,1399.0,67.0,-0.6793850824494492,-0.5953051044141603,3
521,18.0,1497.0,117.3,-0.04488239980294702,-0.06555555726296124,0
522,13.0,2982.0,168.5,2.6542841311772687,0.045317787248013205,2
523,18.0,1198.0,86.7,-0.6928789276982082,-0.46435463005419414,3
524,22.54,1396.0,88.73,-1.0077367693190247,0.5156249604575023,6
525,18.2,1248.0,73.8,-0.807934008125501,-0.5201470530890373,3
526,0.0,1950.0,181.43,3.2826805407580677,-2.787522318910359,2
527,12.6,1586.0,103.2,0.5356744733402192,-1.2000503598126189,0
528,12.99,2494.0,100.0,1.3923549940840998,-0.7735421467193999,2
529,18.48,1995.0,177.0,1.0738119346935964,0.7697498107001616,5
530,19.01,1461.0,108.45,-0.3006959458302972,0.0357649687890995,6
531,20.68,1995.0,190.0,0.9551280611951752,1.3120292340528326,5
532,17.7,1497.0,78.0,-0.44431027819684965,-0.4752729931546173,3
533,28.09,1248.0,88.5,-1.8258996180511675,1.5262795253703476,1
534,17.5,1298.0,85.8,-0.5397722463011101,-0.527407927654296,3
535,15.1,2179.0,140.0,1.2577951927440525,-0.13880878533026694,5
536,13.5,1799.0,130.0,0.9452292088399259,-0.6969493742165584,0
537,25.47,1248.0,88.5,-1.5130978101934307,1.018995522966504,1
538,23.59,1364.0,67.04,-1.406392894440307,0.5114784720123843,1
539,9.9,1984.0,207.8,2.4279144033523203,-0.6205286344606687,2
540,21.13,1498.0,108.4,-0.5161062244981326,0.46126110344434323,6
541,20.14,1498.0,88.8,-0.6149788145100418,0.09420908126906148,6
542,17.0,1896.0,105.0,0.3507686117438654,-0.20240907564898092,0
543,19.2,1461.0,65.0,-0.80458589895252,-0.316210310110602,3
544,11.36,2755.0,171.5,2.648637933911258,-0.3402836768776956,2
545,18.88,1995.0,184.0,1.1035804667014613,0.9098293115741715,5
546,27.3,1498.0,98.6,-1.36127688949333,1.5682113809145717,1
547,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
548,16.36,2179.0,187.7,1.6356381081078073,0.5319415787681572,5
549,26.59,1248.0,74.0,-1.8074011466251816,1.1061129468806146,1
550,17.1,1956.0,170.0,1.120727748871157,0.4236172487567197,5
551,12.5,1794.0,132.0,1.0816001224757141,-0.8747649533769359,0
552,17.0,1497.0,118.0,0.08226005651694113,-0.2529122493511317,0
553,18.6,1197.0,85.8,-0.7755141606803276,-0.35665344301087987,3
554,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
555,15.96,2523.0,62.1,0.6480066572901181,-0.5254716823305541,2
556,22.9,1248.0,74.0,-1.366852035558369,0.391655706853827,1
557,17.68,1968.0,174.33,1.1118415027729291,0.5796759659609843,5
558,13.8,1299.0,70.0,-0.2719793903881788,-1.384751655447183,0
559,20.14,1498.0,88.0,-0.6238387611623296,0.08705118851755143,6
560,13.6,2523.0,63.0,0.9397345043519035,-0.9743618948450563,2
561,25.1,1498.0,98.6,-1.0986188828952306,1.1422477147739398,1
562,18.2,1199.0,82.5,-0.7622378570237334,-0.46279150479179176,3
563,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
564,17.05,1995.0,184.0,1.3220641721898803,0.5555049892844641,5
565,15.06,1995.0,177.0,1.4821257449506422,0.10756992969972437,5
566,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
567,11.33,4134.0,335.2,5.890784280889519,1.695141170375412,4
568,20.77,1248.0,88.76,-0.9490853134354971,0.11130855135575829,6
569,18.5,1197.0,80.0,-0.8278097736095011,-0.42791015028390245,3
570,10.13,3498.0,364.9,5.705486601509258,1.462627253558467,4
571,20.45,1461.0,83.8,-0.7456146563726743,0.0940249798570625,6
572,17.21,1493.0,100.0,-0.1462958085846097,-0.37497703836323165,0
573,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
574,15.97,2993.0,258.0,3.302274057181493,1.4257570062585625,4
575,19.3,1248.0,73.9,-0.9381555180930149,-0.3062704834247821,3
576,25.2,1248.0,74.0,-1.6414490424563823,0.8369813578190333,1
577,13.53,1984.0,177.01,1.6535314956855252,-0.19317798260237107,5
578,10.5,2835.0,107.2,2.121898420217957,-1.0486649715770833,2
579,16.36,2179.0,187.7,1.6356381081078073,0.5319415787681572,5
580,11.36,2755.0,171.5,2.648637933911258,-0.3402836768776956,2
581,19.3,1968.0,141.0,0.549302170513383,0.5951244133592969,5
582,14.28,1798.0,138.03,0.940002929824126,-0.4744966366502794,0
583,19.7,796.0,35.0,-1.8840000471238894,-0.7658529156930095,3
584,17.9,2143.0,170.0,1.2185347006499805,0.6566964358268803,5
585,21.5,1498.0,108.5,-0.5591730322762772,0.5337951838892065,6
586,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
587,20.45,1461.0,83.8,-0.7456146563726743,0.0940249798570625,6
588,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
589,14.69,2993.0,258.0,3.4550932610203873,1.1779236005040128,4
590,15.4,2179.0,120.0,1.0004795255371137,-0.2596701496442965,5
591,23.9,1582.0,126.2,-0.5628442590919963,1.1919709717354507,6
592,12.07,2967.0,241.4,3.557172604673997,0.5112429169805979,4
593,14.7,1150.0,76.0,-0.46701568181845954,-1.2191053876333346,3
594,13.6,2523.0,63.0,0.9397345043519035,-0.9743618948450563,2
595,19.1,1197.0,82.0,-0.8772939087782633,-0.29384350945768184,3
596,13.68,2393.0,147.8,1.734944793408731,-0.2544877079540103,2
597,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
598,22.07,1199.0,73.9,-1.3195215951424855,0.2095699608404959,6
599,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
600,18.88,1995.0,184.0,1.1035804667014613,0.9098293115741715,5
601,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
602,17.0,1497.0,118.0,0.08226005651694113,-0.2529122493511317,0
603,12.8,2354.0,177.6,2.129723152091967,-0.17454727920511695,2
604,14.0,2498.0,112.0,1.408805455634545,-0.46894533848382075,2
605,13.2,1995.0,170.0,1.6266666173215165,-0.31519454961306903,5
606,16.8,1497.0,116.3,0.08731067048065644,-0.3068467410972389,0
607,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
608,21.27,1396.0,88.76,-0.8557792175106611,0.2699961741635919,6
609,13.0,2982.0,168.5,2.6542841311772687,0.045317787248013205,2
610,13.6,2523.0,63.0,0.9397345043519035,-0.9743618948450563,2
611,15.9,1298.0,85.0,-0.35760818815478,-0.844357577598993,3
612,20.7,1496.0,113.98,-0.40503797770642297,0.42709468552309277,6
613,15.73,1968.0,174.33,1.3446520086212446,0.20211726188178775,5
614,17.0,1197.0,80.0,-0.6487247691107969,-0.7183399226525153,3
615,14.1,2179.0,154.0,1.532234262158227,-0.20716551042458212,5
616,21.9,1498.0,98.6,-0.7165708732979944,0.5226642003875654,6
617,19.33,1968.0,138.03,0.5128279184767904,0.5743593319666874,5
618,19.1,1197.0,81.86,-0.8788443994424138,-0.2950961406891961,3
619,20.89,1197.0,81.8,-1.0932170008097888,0.050946545714318385,6
620,18.12,1995.0,190.0,1.2607664688729638,0.8163624225437337,5
621,13.8,1299.0,70.0,-0.2719793903881788,-1.384751655447183,0
622,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
623,22.32,1582.0,126.3,-0.3731005610218255,0.8869463481011176,6
624,16.07,1995.0,181.0,1.4058415751829543,0.33891544018547415,5
625,12.3,1796.0,185.0,1.6945171711872424,-0.43844234312117586,5
626,18.6,1199.0,79.4,-0.8443261515010038,-0.4130803999055962,3
627,15.1,2179.0,140.0,1.2577951927440525,-0.13880878533026694,5
628,28.09,1248.0,88.5,-1.8258996180511675,1.5262795253703476,1
629,19.71,2143.0,201.15,1.3474229679950043,1.2858588101635977,5
630,16.4,1497.0,78.0,-0.28910327429797245,-0.7269787958740819,0
631,11.5,2982.0,169.0,2.838906602333653,-0.24063830215090593,2
632,24.07,998.0,67.1,-1.841403178646727,0.4519309646490257,1
633,9.43,1999.0,237.4,2.82735259887877,-0.44041654295006166,5
634,21.9,1396.0,90.0,-0.9172620020890705,0.4030714123232496,6
635,16.0,1497.0,117.3,0.1938976061953254,-0.45279525375444496,0
636,13.4,1794.0,125.0,0.8966245865689723,-0.7631386515314816,0
637,17.68,1968.0,174.33,1.1118415027729291,0.5796759659609843,5
638,12.99,2494.0,100.6,1.3989999540733156,-0.7681737271557675,2
639,24.0,1120.0,70.0,-1.6748060455669918,0.5153322286552738,1
640,14.8,1598.0,105.0,0.3053568410955298,-0.7529643242769025,0
641,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
642,16.8,1493.0,110.0,0.013403425798635028,-0.3648875167501096,0
643,23.2,1248.0,73.94,-1.4033335324570315,0.4492048193711863,1
644,12.07,2967.0,241.4,3.557172604673997,0.5112429169805979,4
645,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
646,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
647,17.4,1497.0,117.3,0.02675160199653488,-0.18172746621040667,0
648,20.73,1373.0,91.1,-0.789170469505897,0.17676216355936816,6
649,17.5,1498.0,99.6,-0.1801799267864354,-0.3203157659543108,0
650,22.07,1199.0,73.9,-1.3195215951424855,0.2095699608404959,6
651,20.77,1248.0,88.8,-0.9486423161028827,0.11166644599333371,6
652,26.59,1248.0,74.0,-1.8074011466251816,1.1061129468806146,1
653,14.84,2143.0,170.0,1.583868109827337,0.06421970019491036,5
654,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
655,16.0,1086.0,66.7,-0.7913822022742502,-1.0773680119058346,3
656,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
657,28.09,1248.0,88.5,-1.8258996180511675,1.5262795253703476,1
658,13.8,1299.0,70.0,-0.2719793903881788,-1.384751655447183,0
659,16.2,1199.0,74.0,-0.6175947842060201,-0.9260838117680703,3
660,18.7,1199.0,88.7,-0.7532682719680702,-0.31050791184471754,3
661,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
662,22.54,1396.0,88.73,-1.0077367693190247,0.5156249604575023,6
663,21.1,1248.0,73.9,-1.15305752349146,0.04224524341755336,6
664,16.8,1497.0,116.3,0.08731067048065644,-0.3068467410972389,0
665,13.14,1798.0,160.0,1.319423818181598,-0.498649633962079,5
666,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
667,17.0,1197.0,80.0,-0.6487247691107969,-0.7183399226525153,3
668,24.07,998.0,67.1,-1.841403178646727,0.4519309646490257,1
669,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
670,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
671,18.1,3498.0,306.0,4.1016347053314455,2.478777590247099,4
672,18.53,1968.0,187.74,1.1588748559826392,0.864237014217053,5
673,22.77,1498.0,98.59,-0.8205509252403965,0.6910239947019674,6
674,14.3,1968.0,140.0,1.1351772521937042,-0.38192219380880016,5
675,13.68,2393.0,147.8,1.734944793408731,-0.2544877079540103,2
676,20.0,1399.0,68.0,-0.9309681557321888,-0.16039407233414074,6
677,14.49,1399.0,92.7,0.0004216136824408417,-1.0062394974653042,0
678,18.5,1197.0,85.8,-0.7635751603804138,-0.37601542783545433,3
679,12.39,2179.0,147.51,1.6645148500700644,-0.5963238558714263,2
680,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
681,10.91,3198.0,197.2,3.4449587225400164,-0.012250300449811981,4
682,12.8,1968.0,167.6,1.6199304161963413,-0.4254046662503146,5
683,17.01,1591.0,121.3,0.21478980911611004,-0.18214904275257002,0
684,13.0,2143.0,204.0,2.1800934480679834,0.012169621361924362,5
685,0.0,2987.0,165.0,4.172760859556347,-2.5009655579410768,2
686,17.5,1298.0,85.8,-0.5397722463011101,-0.527407927654296,3
687,13.0,1343.0,90.0,0.09051809106612382,-1.3423041426740083,0
688,20.46,1461.0,83.8,-0.7468085564026659,0.09596117833952024,6
689,14.84,2143.0,170.0,1.583868109827337,0.06421970019491036,5
690,15.97,2993.0,258.0,3.302274057181493,1.4257570062585625,4
691,19.1,1197.0,82.0,-0.8772939087782633,-0.29384350945768184,3
692,22.0,1197.0,81.8,-1.22573990413883,0.2658645772670918,6
693,16.07,1995.0,181.0,1.4058415751829543,0.33891544018547415,5
694,22.74,796.0,47.3,-2.110723976462337,-0.0671959759714866,1
695,17.11,1968.0,174.33,1.1798938044824367,0.46931265246091136,5
696,13.6,1598.0,181.0,1.290319776661845,-0.30530833077833386,5
697,12.07,2967.0,241.4,3.557172604673997,0.5112429169805979,4
698,25.44,936.0,57.6,-2.1742744035779022,0.6062684416832147,1
699,20.51,998.0,67.04,-1.4170392639687237,-0.23789253706217844,3
700,19.01,1461.0,108.5,-0.3001421991645292,0.03621233708606886,6
701,18.88,1995.0,184.0,1.1035804667014613,0.9098293115741715,5
702,20.85,1197.0,83.14,-1.0736009900472412,0.05519122214326833,6
